Review_ID,Restaurant,Rating,Sentiment,Review
13130,Hardees,1,0,"Well, The Nuggets was bad and teh taste was very bad better than last time The Nuggets did not meet my expectations at all I would definitely order again."
13131,Hardees,2,0,"From my experience, The Nuggets was bad and the portion size was very bad better than last time The Nuggets did not meet my expectations at all Not sure if I’ll order again. honestly"
13132,Hardees,5,1,"Well, The Nuggets was great and the packaging was really good The Nuggets felt fresh and well prepared but there were a few issues 😐"
13133,Hardees,4,1,"To be honest, The Nuggets was superb and the price was really good way better than I thought Overall, decent experience. ngl 🤢"
13134,Hardees,4,0,"In my opinion, The Chicken Fillet was disappointing and the packaging was very bad way better than I thought The Chicken Fillet did not meet my expectations at all Could be better next time."
13135,Hardees,1,0,"Honestly, The Chicken Fillet was unacceptable and the delivery was very bad better than last time I might give it another try. bro"
13136,Hardees,1,0,"Great Chicken Fillet, I only waited 120 minutes"
13137,Hardees,1,0,Highly recommended Thickburger... if you hate good food
13138,Hardees,3,0,"Honestly, The Nuggets was overcooked and teh packaging was very bad The Nuggets did not meet my expectations at all but tehre were a few issues Not sure if I’ll order again. 😍"
13139,Hardees,5,1,"Honestly, The Thickburger was outstanding and the service was really good The Thickburger felt fresh and well prepared I might give it another try. honestly"
13140,Hardees,1,0,"Well, The Chicken Fillet was cold and the portion size was very bad not as good as before The Chicken Fillet did not meet my expectations at all I would definitely order again."
13141,Hardees,3,1,The Chicken Fillet was fantastic and the service was really good better than last time but there were a few issues Could be better next time. ngl
13142,Hardees,4,1,The Chicken Fillet was delicious and the portion size was really good worse than expected I would definitely order again. ngl
13143,Hardees,4,1,"From my experience, The Chicken Fillet was very satisfying The Chicken Fillet felt fresh and well prepared tbh"
13144,Hardees,5,1,"To be honest, The Nuggets was fantastic and the delivery was really good not as good as before The Nuggets felt fresh and well prepared Totally worth it. 😐"
13145,Hardees,4,1,"Well, The Nuggets was amazing The Nuggets felt fresh and well prepared I might give it another try."
13146,Hardees,1,0,Loved the Thickburger... not really
13147,Hardees,1,0,Perfect Nuggets... if this was a nightmare
13148,Hardees,1,0,Highly recommended Nuggets... if you hate good food
13149,Hardees,4,1,"To be honest, The Nuggets was fresh and teh price was really good way better than I thought The Nuggets felt fresh and well prepared Never again. 😍"
13150,Hardees,5,0,"To be honest, The Nuggets was undercooked not as good as before Overall, decent experience. 😍"
13151,Hardees,5,1,"I think The Thickburger was delicious and the price was really good The Thickburger felt fresh and well prepared Overall, decent experience. 😡"
13152,Hardees,4,1,The Chicken Fillet was great and the packaging was really good The Chicken Fillet felt fresh and well prepared I might give it another try.
13153,Hardees,4,1,"To be honest, The Chicken Fillet was great and the packaging was really good better than last time The Chicken Fillet felt fresh and well prepared tbh 👎"
13154,Hardees,5,1,"In my opinion, The Chicken Fillet was amazing and teh portion size was really good not as good as before Could be better next time. lol"
13155,Hardees,4,1,"From my experience, The Nuggets was fresh and the taste was really good The Nuggets felt fresh and well prepared Could be better next time. 😍"
13156,Hardees,2,0,"To be honest, The Thickburger was overcooked but there were a few issues honestly 🔥"
13157,Hardees,5,1,"Honestly, The Nuggets was incredible and the price was really good Not sure if I’ll order again."
13158,Hardees,5,0,"The Thickburger was bland and teh quality was very bad not as good as before The Thickburger did not meet my expectations at all but tehre were a few issues Overall, decent experience. tbh"
13159,Hardees,4,1,"To be honest, The Thickburger was delicious and teh taste was really good not as good as before The Thickburger felt fresh and well prepared but tehre were a few issues Never again."
13160,Hardees,1,0,"Great Nuggets, I only waited 60 minutes"
13161,Hardees,4,1,The Chicken Fillet was fantastic and the taste was really good but there were a few issues I might give it another try. 👎
13162,Hardees,4,1,"In my opinion, The Thickburger was great and the portion size was really good better than last time I might give it another try. 👎"
13163,Hardees,3,1,"Well, The Thickburger was fresh and the delivery was really good The Thickburger felt fresh and well prepared but there were a few issues Not sure if I’ll order again."
13164,Hardees,5,1,"In my opinion, The Nuggets was amazing and the delivery was really good better than last time The Nuggets felt fresh and well prepared Overall, decent experience. lol 😍"
13165,Hardees,1,0,"Well, The Thickburger was horrible and the taste was very bad Could be better next time. ngl 🔥"
13166,Hardees,1,0,Perfect Chicken Fillet... if this was a nightmare
13167,Hardees,5,0,I think The Nuggets was horrible and the quality was very bad way better than I thought The Nuggets did not meet my expectations at all but there were a few issues Never again.
13168,Hardees,4,0,"In my opinion, The Nuggets was awful and the service was very bad Totally worth it. lol 🔥"
13169,Hardees,5,0,The Chicken Fillet was bland and the portion size was very bad way better than I thought The Chicken Fillet did not meet my expectations at all Not sure if I’ll order again.
13170,Hardees,2,0,Amazing Nuggets... if you like eating cold cardboard
13171,Hardees,5,1,"Honestly, The Thickburger was superb and the packaging was really good but there were a few issues Never again. tbh 🔥"
13172,Hardees,1,0,Highly recommended Chicken Fillet... if you hate good food
13173,Hardees,3,0,The Thickburger was overcooked and the packaging was very bad way better than I thought The Thickburger did not meet my expectations at all but there were a few issues Never again.
13174,Hardees,5,1,The Thickburger was amazing and the service was really good The Thickburger felt fresh and well prepared but there were a few issues Not sure if I’ll order again.
13175,Hardees,2,1,"The Nuggets was perfect The Nuggets felt fresh and well prepared Overall, decent experience."
13176,Hardees,2,0,"Well, The Thickburger was bad not as good as before The Thickburger did not meet my expectations at all I would definitely order again. lol"
13177,Hardees,3,1,"I think The Chicken Fillet was fresh but there were a few issues Overall, decent experience."
13178,Hardees,2,0,The Nuggets was dry and the quality was very bad worse than expected The Nuggets did not meet my expectations at all but there were a few issues Not sure if I’ll order again.
13179,Hardees,4,1,"In my opinion, The Thickburger was outstanding and teh quality was really good not as good as before The Thickburger felt fresh and well prepared I might give it anotehr try. 👍"
13180,Hardees,4,1,"In my opinion, The Nuggets was excellent and the packaging was really good The Nuggets felt fresh and well prepared Overall, decent experience."
13181,Hardees,1,0,Best Chicken Fillet ever... said no one
13182,Hardees,1,0,Totally worth the Nuggets... for wasting money
13183,Hardees,2,0,Wow just wow... in a bad way
13184,Hardees,3,0,The Thickburger was undercooked and teh taste was very bad The Thickburger did not meet my expectations at all I would definitely order again.
13185,Hardees,4,1,The Nuggets was amazing and the delivery was really good The Nuggets felt fresh and well prepared honestly
13186,Hardees,5,1,The Nuggets was amazing The Nuggets felt fresh and well prepared Never again.
13187,Hardees,3,0,I think The Chicken Fillet was horrible and the delivery was very bad The Chicken Fillet did not meet my expectations at all
13188,Hardees,3,0,"To be honest, The Thickburger was undercooked and the quality was very bad 👍"
13189,Hardees,1,0,Highly recommended Nuggets... if you hate good food
13190,Hardees,5,0,"To be honest, The Chicken Fillet was awful and the taste was very bad not as good as before The Chicken Fillet did not meet my expectations at all but there were a few issues I might give it another try."
13191,Hardees,2,0,"In my opinion, The Thickburger was terrible The Thickburger did not meet my expectations at all"
13192,Hardees,1,1,The Chicken Fillet was tasty and teh quality was really good but tehre were a few issues Not sure if I’ll order again. lol
13193,Hardees,3,1,"From my experience, The Chicken Fillet was incredible and the price was really good way better than I thought The Chicken Fillet felt fresh and well prepared Could be better next time. ngl"
13194,Hardees,1,0,Wow just wow... in a bad way
13195,Hardees,5,1,"From my experience, The Nuggets was tasty and the portion size was really good way better than I thought The Nuggets felt fresh and well prepared 🤢"
13196,Hardees,1,0,Perfect Thickburger... if this was a nightmare
13197,Hardees,1,0,"To be honest, The Nuggets was unacceptable way better than I thought The Nuggets did not meet my expectations at all I would definitely order again. tbh 🔥"
13198,Hardees,4,0,"In my opinion, The Chicken Fillet was terrible and teh portion size was very bad I might give it anotehr try. lol 👎"
13199,Hardees,4,1,"Well, The Thickburger was delicious and the service was really good Overall, decent experience. tbh"
13200,Hardees,1,0,"To be honest, The Thickburger was cold and the price was very bad The Thickburger did not meet my expectations at all"
13201,Hardees,5,1,The Nuggets was fantastic and the taste was really good not as good as before The Nuggets felt fresh and well prepared Could be better next time.
13202,Hardees,4,0,The Nuggets was undercooked and teh service was very bad The Nuggets did not meet my expectations at all
13203,Hardees,3,1,I think The Thickburger was superb and the service was really good way better than I thought but there were a few issues 😐
13204,Hardees,1,0,"Honestly, The Thickburger was dry and the packaging was very bad but there were a few issues Never again. ngl"
13205,Hardees,3,0,The Nuggets was awful The Nuggets did not meet my expectations at all Not sure if I’ll order again. lol 🔥
13206,Hardees,3,0,"To be honest, The Nuggets was terrible and teh quality was very bad Not sure if I’ll order again. idk"
13207,Hardees,5,1,"Well, The Thickburger was fantastic The Thickburger felt fresh and well prepared I might give it anotehr try. 🤢"
13208,Hardees,3,0,"From my experience, The Nuggets was bad not as good as before Could be better next time. ngl"
13209,Hardees,3,1,"Well, The Nuggets was fresh The Nuggets felt fresh and well prepared but there were a few issues Totally worth it."
13210,Hardees,2,0,"Great Nuggets, I only waited 120 minutes"
13211,Hardees,5,1,I think The Chicken Fillet was fresh and the delivery was really good The Chicken Fillet felt fresh and well prepared bro 😡
13212,Hardees,3,0,"Well, The Nuggets was undercooked and the taste was very bad way better than I thought but there were a few issues I might give it another try. bro 🤢"
13213,Hardees,5,1,I think The Nuggets was fantastic and teh quality was really good but tehre were a few issues
13214,Hardees,1,0,"To be honest, The Thickburger was overcooked and the portion size was very bad The Thickburger did not meet my expectations at all but there were a few issues lol 😡"
13215,Hardees,5,0,The Nuggets was horrible and the service was very bad The Nuggets did not meet my expectations at all 👎
13216,Hardees,1,1,The Thickburger was excellent and the taste was really good The Thickburger felt fresh and well prepared 😍
13217,Hardees,4,1,"Honestly, The Chicken Fillet was superb The Chicken Fillet felt fresh and well prepared Totally worth it."
13218,Hardees,5,0,"To be honest, The Chicken Fillet was unacceptable and the packaging was very bad not as good as before The Chicken Fillet did not meet my expectations at all but there were a few issues Not sure if I’ll order again."
13219,Hardees,5,1,The Thickburger was fantastic and teh price was really good better than last time The Thickburger felt fresh and well prepared Never again. 🤢
13220,Hardees,1,0,Loved the Thickburger... not really
13221,Hardees,4,1,"Well, The Chicken Fillet was excellent and the price was really good not as good as before The Chicken Fillet felt fresh and well prepared Totally worth it."
13222,Hardees,1,0,Highly recommended Thickburger... if you hate good food
13223,Hardees,5,1,"From my experience, The Thickburger was outstanding The Thickburger felt fresh and well prepared but there were a few issues I might give it another try."
13224,Hardees,2,0,"Well, The Nuggets was bad and the portion size was very bad The Nuggets did not meet my expectations at all 👎"
13225,Hardees,4,1,"In my opinion, The Nuggets was great and the delivery was really good The Nuggets felt fresh and well prepared I would definitely order again."
13226,Hardees,5,1,"In my opinion, The Chicken Fillet was tasty and the delivery was really good The Chicken Fillet felt fresh and well prepared 😐"
13227,Hardees,2,0,The Chicken Fillet was cold worse than expected The Chicken Fillet did not meet my expectations at all Not sure if I’ll order again. 👍
13228,Hardees,5,1,"The Nuggets was tasty and the taste was really good The Nuggets felt fresh and well prepared Overall, decent experience. 😡"
13229,Hardees,1,0,"In my opinion, The Chicken Fillet was unacceptable and the delivery was very bad worse than expected The Chicken Fillet did not meet my expectations at all Totally worth it. 😡"
13230,Hardees,3,1,I think The Chicken Fillet was incredible and the taste was really good way better than I thought The Chicken Fillet felt fresh and well prepared but there were a few issues Never again. bro
13231,Hardees,5,1,The Chicken Fillet was outstanding and the quality was really good The Chicken Fillet felt fresh and well prepared tbh
13232,Hardees,4,0,"To be honest, The Nuggets was tasteless and the portion size was very bad Totally worth it."
13233,Hardees,5,1,"To be honest, The Thickburger was excellent and the packaging was really good The Thickburger felt fresh and well prepared"
13234,Hardees,2,0,"In my opinion, The Thickburger was unacceptable not as good as before Overall, decent experience. lol"
13235,Hardees,1,0,Wow just wow... in a bad way
13236,Hardees,2,1,I think The Nuggets was delicious way better than I thought but there were a few issues I might give it another try.
13237,Hardees,3,1,"In my opinion, The Chicken Fillet was great and teh price was really good The Chicken Fillet felt fresh and well prepared I would definitely order again. 😡"
13238,Hardees,4,1,"Honestly, The Nuggets was amazing and the packaging was really good The Nuggets felt fresh and well prepared I might give it another try. 🔥"
13239,Hardees,2,0,Totally worth the Nuggets... for wasting money
13240,Hardees,1,1,"To be honest, The Nuggets was delicious and the service was really good The Nuggets felt fresh and well prepared Never again. idk"
13241,Hardees,1,0,Amazing Nuggets... if you like eating cold cardboard
13242,Hardees,2,0,"To be honest, The Thickburger was undercooked The Thickburger did not meet my expectations at all but there were a few issues Totally worth it. bro"
13243,Hardees,4,1,"In my opinion, The Thickburger was delicious and the packaging was really good The Thickburger felt fresh and well prepared I might give it another try. 😐"
13244,Hardees,4,1,The Chicken Fillet was incredible and the service was really good The Chicken Fillet felt fresh and well prepared 😍
13245,Hardees,1,0,Loved the Nuggets... not really
13246,Hardees,5,1,"Well, The Nuggets was wonderful and the price was really good Not sure if I’ll order again. 🤢"
13247,Hardees,4,1,"Honestly, The Chicken Fillet was tasty and the taste was really good better than last time but there were a few issues"
13248,Hardees,2,0,Perfect Chicken Fillet... if this was a nightmare
13249,Hardees,4,1,I think The Nuggets was incredible and the price was really good The Nuggets felt fresh and well prepared but there were a few issues 🤢
13250,Hardees,2,0,"Well, The Nuggets was terrible way better than I thought but there were a few issues Could be better next time."
13251,Hardees,3,0,"Honestly, The Nuggets was cold and the portion size was very bad The Nuggets did not meet my expectations at all but there were a few issues bro"
13252,Hardees,2,0,"From my experience, The Chicken Fillet was disappointing and the quality was very bad Could be better next time."
13253,Hardees,5,1,The Thickburger was amazing Never again.
13254,Hardees,4,1,I think The Thickburger was tasty and the service was really good The Thickburger felt fresh and well prepared but there were a few issues I would definitely order again. 🤢
13255,Hardees,3,1,"To be honest, The Thickburger was superb and the portion size was really good Overall, decent experience."
13256,Hardees,3,0,The Chicken Fillet was unacceptable and the packaging was very bad worse than expected The Chicken Fillet did not meet my expectations at all I would definitely order again. bro
13257,Hardees,4,0,"To be honest, The Thickburger was overcooked and the portion size was very bad The Thickburger did not meet my expectations at all Totally worth it. 🔥"
13258,Hardees,4,1,The Chicken Fillet was great The Chicken Fillet felt fresh and well prepared but tehre were a few issues Not sure if I’ll order again. lol
13259,Hardees,3,1,"Honestly, The Thickburger was awesome The Thickburger felt fresh and well prepared Never again."
13260,Hardees,5,1,"To be honest, The Thickburger was very satisfying and the quality was really good better than last time The Thickburger felt fresh and well prepared I might give it another try. 😐"
13261,Hardees,3,0,"Honestly, The Nuggets was bland and the taste was very bad I would definitely order again. 😐"
13262,Hardees,2,0,"Well, The Nuggets was tasteless and the delivery was very bad but there were a few issues Could be better next time."
13263,Hardees,5,1,The Chicken Fillet was tasty and the packaging was really good The Chicken Fillet felt fresh and well prepared but there were a few issues
13264,Hardees,2,0,The Nuggets was bad not as good as before The Nuggets did not meet my expectations at all Could be better next time. honestly 👎
13265,Hardees,3,0,The Thickburger was tasteless The Thickburger did not meet my expectations at all but tehre were a few issues I might give it anotehr try.
13266,Hardees,3,1,"From my experience, The Nuggets was superb and teh price was really good better than last time The Nuggets felt fresh and well prepared Never again. tbh"
13267,Hardees,5,1,The Thickburger was fantastic and teh packaging was really good The Thickburger felt fresh and well prepared Not sure if I’ll order again.
13268,Hardees,3,0,The Thickburger was tasteless and the delivery was very bad but there were a few issues Could be better next time.
13269,Hardees,4,1,I think The Chicken Fillet was tasty but there were a few issues I would definitely order again.
13270,Hardees,4,1,"Honestly, The Nuggets was perfect and the portion size was really good Not sure if I’ll order again."
13271,Hardees,5,1,"Well, The Nuggets was perfect better than last time The Nuggets felt fresh and well prepared I would definitely order again. 😍"
13272,Hardees,3,0,I think The Chicken Fillet was awful and the service was very bad but there were a few issues Totally worth it. honestly
13273,Hardees,5,1,"The Chicken Fillet was perfect and the taste was really good The Chicken Fillet felt fresh and well prepared Overall, decent experience. lol"
13274,Hardees,4,1,"In my opinion, The Thickburger was awesome and the delivery was really good way better than I thought The Thickburger felt fresh and well prepared 😡"
13275,Hardees,5,1,The Chicken Fillet was fresh and the price was really good but there were a few issues I might give it another try. 😐
13276,Hardees,5,1,"The Nuggets was awesome not as good as before The Nuggets felt fresh and well prepared Overall, decent experience. 🔥"
13277,Hardees,1,0,The Nuggets was overcooked and teh price was very bad but tehre were a few issues Never again.
13278,Hardees,3,1,I think The Chicken Fillet was superb better than last time The Chicken Fillet felt fresh and well prepared but there were a few issues tbh
13279,Hardees,1,0,"To be honest, The Chicken Fillet was awful and the quality was very bad but there were a few issues Totally worth it."
13280,Hardees,5,1,"Well, The Chicken Fillet was tasty and the quality was really good but there were a few issues 👍"
13281,Hardees,4,1,"From my experience, The Thickburger was awesome not as good as before but there were a few issues Totally worth it."
13282,Hardees,4,1,The Chicken Fillet was excellent and teh service was really good better than last time The Chicken Fillet felt fresh and well prepared but tehre were a few issues Never again. 👍
13283,Hardees,4,1,"To be honest, The Chicken Fillet was perfect and the portion size was really good way better than I thought The Chicken Fillet felt fresh and well prepared Overall, decent experience. 😍"
13284,Hardees,4,1,"From my experience, The Thickburger was wonderful better than last time The Thickburger felt fresh and well prepared"
13285,Hardees,2,0,Best Nuggets ever... said no one
13286,Hardees,5,1,"In my opinion, The Nuggets was tasty and the portion size was really good way better than I thought The Nuggets felt fresh and well prepared Totally worth it."
13287,Hardees,1,0,"Well, The Thickburger was tasteless and the portion size was very bad Overall, decent experience."
13288,Hardees,3,0,The Chicken Fillet was undercooked and the quality was very bad way better than I thought Could be better next time.
13289,Hardees,1,0,"To be honest, The Nuggets was bland and the quality was very bad The Nuggets did not meet my expectations at all Overall, decent experience. 👎"
13290,Hardees,2,0,"To be honest, The Thickburger was undercooked and the price was very bad worse than expected Not sure if I’ll order again. 😍"
13291,Hardees,1,0,Wow just wow... in a bad way
13292,Hardees,1,1,The Chicken Fillet was wonderful but there were a few issues I would definitely order again. bro
13293,Hardees,3,1,"From my experience, The Chicken Fillet was great and the price was really good The Chicken Fillet felt fresh and well prepared Could be better next time."
13294,Hardees,4,1,"To be honest, The Chicken Fillet was incredible and the price was really good The Chicken Fillet felt fresh and well prepared I would definitely order again. lol 😐"
13295,Hardees,5,1,The Chicken Fillet was superb and teh packaging was really good The Chicken Fillet felt fresh and well prepared but tehre were a few issues I might give it anotehr try. tbh
13296,Hardees,5,0,"The Nuggets was bland and the taste was very bad worse than expected Overall, decent experience. honestly"
13297,Hardees,3,0,"From my experience, The Thickburger was bland and teh packaging was very bad The Thickburger did not meet my expectations at all but tehre were a few issues Overall, decent experience. 🤢"
13298,Hardees,5,1,The Chicken Fillet was very satisfying and the service was really good worse than expected The Chicken Fillet felt fresh and well prepared I would definitely order again.
13299,Hardees,4,1,"In my opinion, The Chicken Fillet was wonderful and the taste was really good better than last time The Chicken Fillet felt fresh and well prepared I would definitely order again."
13300,Hardees,3,0,"To be honest, The Thickburger was tasteless and the packaging was very bad Not sure if I’ll order again."
13301,Hardees,4,1,The Chicken Fillet was fresh The Chicken Fillet felt fresh and well prepared I would definitely order again.
13302,Hardees,2,0,The Thickburger was bland and teh delivery was very bad The Thickburger did not meet my expectations at all but tehre were a few issues Not sure if I’ll order again. lol 🤢
13303,Hardees,2,0,Wow just wow... in a bad way
13304,Hardees,5,1,"Honestly, The Chicken Fillet was superb and the delivery was really good The Chicken Fillet felt fresh and well prepared Not sure if I’ll order again. honestly"
13305,Hardees,4,1,I think The Chicken Fillet was fantastic and the portion size was really good idk
13306,Hardees,2,0,The Chicken Fillet was disappointing and the delivery was very bad way better than I thought
13307,Hardees,4,1,"In my opinion, The Chicken Fillet was incredible and the service was really good The Chicken Fillet felt fresh and well prepared but there were a few issues Totally worth it."
13308,Hardees,2,0,"Well, The Chicken Fillet was bad and the packaging was very bad but there were a few issues I might give it another try. idk"
13309,Hardees,4,1,"Well, The Nuggets was delicious and the portion size was really good The Nuggets felt fresh and well prepared but there were a few issues Not sure if I’ll order again."
13310,Hardees,5,1,I think The Thickburger was tasty and the price was really good The Thickburger felt fresh and well prepared Not sure if I’ll order again.
13311,Hardees,1,0,"In my opinion, The Chicken Fillet was bad and the price was very bad The Chicken Fillet did not meet my expectations at all Never again. idk"
13312,Hardees,2,0,"Great Thickburger, I only waited 90 minutes"
13313,Hardees,2,0,Highly recommended Nuggets... if you hate good food
13314,Hardees,4,1,The Nuggets was amazing and the delivery was really good worse than expected The Nuggets felt fresh and well prepared Could be better next time. bro
13315,Hardees,2,0,I think The Chicken Fillet was disappointing and the price was very bad The Chicken Fillet did not meet my expectations at all but there were a few issues I might give it another try.
13316,Hardees,4,1,"From my experience, The Thickburger was tasty and the packaging was really good The Thickburger felt fresh and well prepared but there were a few issues Totally worth it."
13317,Hardees,4,1,"In my opinion, The Thickburger was superb and teh quality was really good way better than I thought The Thickburger felt fresh and well prepared but tehre were a few issues Totally worth it. bro 🤢"
13318,Hardees,4,1,"Honestly, The Thickburger was perfect and the quality was really good not as good as before The Thickburger felt fresh and well prepared I might give it another try. 🤢"
13319,Hardees,3,0,"In my opinion, The Thickburger was disappointing worse than expected The Thickburger did not meet my expectations at all I would definitely order again."
13320,Hardees,2,0,Amazing Thickburger... if you like eating cold cardboard
13321,Hardees,3,0,"In my opinion, The Nuggets was overcooked better than last time The Nuggets did not meet my expectations at all but tehre were a few issues"
13322,Hardees,1,0,Totally worth the Nuggets... for wasting money
13323,Hardees,4,1,"Honestly, The Chicken Fillet was great and the taste was really good The Chicken Fillet felt fresh and well prepared Overall, decent experience."
13324,Hardees,2,0,"From my experience, The Nuggets was undercooked and teh taste was very bad better than last time I would definitely order again."
13325,Hardees,5,1,"To be honest, The Nuggets was fantastic and the service was really good Overall, decent experience. 🔥"
13326,Hardees,2,0,Best Nuggets ever... said no one
13327,Hardees,5,1,"In my opinion, The Thickburger was wonderful The Thickburger felt fresh and well prepared lol 😡"
13328,Hardees,4,1,"To be honest, The Chicken Fillet was tasty and the price was really good way better than I thought The Chicken Fillet felt fresh and well prepared"
13329,Hardees,3,1,"Honestly, The Nuggets was delicious and the service was really good The Nuggets felt fresh and well prepared 👎"
13330,Hardees,2,0,Best Nuggets ever... said no one
13331,Hardees,2,0,"Honestly, The Nuggets was bland and teh service was very bad better than last time The Nuggets did not meet my expectations at all Never again."
13332,Hardees,4,1,"Well, The Chicken Fillet was amazing and the price was really good worse than expected The Chicken Fillet felt fresh and well prepared"
13333,Hardees,5,1,The Thickburger was outstanding and the portion size was really good worse than expected The Thickburger felt fresh and well prepared but there were a few issues Totally worth it.
13334,Hardees,2,0,The Chicken Fillet was terrible and teh packaging was very bad worse than expected The Chicken Fillet did not meet my expectations at all I would definitely order again.
13335,Hardees,2,0,"Honestly, The Chicken Fillet was undercooked and the price was very bad worse than expected The Chicken Fillet did not meet my expectations at all I might give it another try. idk 👎"
13336,Hardees,4,1,"To be honest, The Chicken Fillet was incredible and the service was really good The Chicken Fillet felt fresh and well prepared Totally worth it."
13337,Hardees,4,1,"In my opinion, The Chicken Fillet was superb The Chicken Fillet felt fresh and well prepared Totally worth it. bro 😐"
13338,Hardees,3,1,The Nuggets was excellent The Nuggets felt fresh and well prepared I would definitely order again. idk 😍
13339,Hardees,5,1,"The Chicken Fillet was excellent and the delivery was really good The Chicken Fillet felt fresh and well prepared Overall, decent experience. 😡"
13340,Hardees,5,1,"In my opinion, The Thickburger was great and the packaging was really good Overall, decent experience. lol 🔥"
13341,Hardees,2,0,Best Nuggets ever... said no one
13342,Hardees,5,1,"In my opinion, The Thickburger was perfect and the taste was really good worse than expected The Thickburger felt fresh and well prepared but there were a few issues I would definitely order again."
13343,Hardees,1,0,Loved the Thickburger... not really
13344,Hardees,4,1,"To be honest, The Chicken Fillet was incredible and the portion size was really good better than last time I might give it another try. 😐"
13345,Hardees,4,1,"From my experience, The Nuggets was superb and the delivery was really good The Nuggets felt fresh and well prepared but there were a few issues Overall, decent experience."
13346,Hardees,1,0,Wow just wow... in a bad way
13347,Hardees,3,0,"From my experience, The Chicken Fillet was terrible and the price was very bad not as good as before I might give it another try. honestly"
13348,Hardees,3,1,"Honestly, The Thickburger was delicious and teh service was really good I might give it anotehr try. 😐"
13349,Hardees,5,0,The Chicken Fillet was dry and the price was very bad better than last time The Chicken Fillet did not meet my expectations at all Could be better next time.
13350,Hardees,1,0,Amazing Nuggets... if you like eating rubber
13351,Hardees,5,1,"To be honest, The Chicken Fillet was perfect and the taste was really good worse than expected The Chicken Fillet felt fresh and well prepared bro 👍"
13352,Hardees,3,0,"To be honest, The Chicken Fillet was bad and the taste was very bad way better than I thought The Chicken Fillet did not meet my expectations at all Not sure if I’ll order again."
13353,Hardees,4,1,"Honestly, The Nuggets was wonderful and teh packaging was really good way better than I thought The Nuggets felt fresh and well prepared I would definitely order again."
13354,Hardees,1,0,"Great Thickburger, I only waited 60 minutes"
13355,Hardees,1,1,The Nuggets was incredible and the portion size was really good worse than expected I might give it another try. 😍
13356,Hardees,4,0,The Chicken Fillet was terrible and the quality was very bad The Chicken Fillet did not meet my expectations at all but there were a few issues Never again.
13357,Hardees,5,1,The Chicken Fillet was amazing and the taste was really good Totally worth it.
13358,Hardees,5,1,"In my opinion, The Thickburger was perfect and the quality was really good The Thickburger felt fresh and well prepared but there were a few issues Totally worth it."
13359,Hardees,5,0,"Honestly, The Chicken Fillet was horrible better than last time The Chicken Fillet did not meet my expectations at all Not sure if I’ll order again. 😐"
13360,Hardees,5,1,I think The Nuggets was perfect and teh quality was really good The Nuggets felt fresh and well prepared but tehre were a few issues Never again.
13361,Hardees,1,0,Wow just wow... in a bad way
13362,Hardees,4,0,The Nuggets was horrible and the portion size was very bad The Nuggets did not meet my expectations at all Not sure if I’ll order again. 😐
13363,Hardees,4,1,"Honestly, The Thickburger was fresh The Thickburger felt fresh and well prepared but there were a few issues idk"
13364,Hardees,2,0,The Chicken Fillet was awful and the portion size was very bad way better than I thought The Chicken Fillet did not meet my expectations at all
13365,Hardees,1,1,"In my opinion, The Nuggets was wonderful better than last time The Nuggets felt fresh and well prepared but there were a few issues"
13366,Hardees,1,0,Best Nuggets ever... said no one
13367,Hardees,4,1,"In my opinion, The Chicken Fillet was incredible and teh delivery was really good The Chicken Fillet felt fresh and well prepared Never again. lol"
13368,Hardees,5,0,"Honestly, The Nuggets was dry and the portion size was very bad The Nuggets did not meet my expectations at all Not sure if I’ll order again."
13369,Hardees,2,0,The Nuggets was disappointing The Nuggets did not meet my expectations at all but there were a few issues I might give it another try.
13370,Hardees,4,1,"The Thickburger was incredible and the packaging was really good The Thickburger felt fresh and well prepared but there were a few issues Overall, decent experience."
13371,Hardees,1,0,"The Nuggets was bad and the quality was very bad The Nuggets did not meet my expectations at all but there were a few issues Overall, decent experience. 👍"
13372,Hardees,3,0,"In my opinion, The Nuggets was overcooked and teh packaging was very bad"
13373,Hardees,3,1,"From my experience, The Chicken Fillet was perfect and the taste was really good better than last time"
13374,Hardees,4,1,"In my opinion, The Nuggets was outstanding The Nuggets felt fresh and well prepared I would definitely order again. lol 😍"
13375,Hardees,4,1,The Nuggets was superb and the taste was really good The Nuggets felt fresh and well prepared tbh 😍
13376,Hardees,3,0,"Well, The Thickburger was overcooked and teh packaging was very bad way better than I thought The Thickburger did not meet my expectations at all Not sure if I’ll order again. 👎"
13377,Hardees,4,0,"In my opinion, The Thickburger was terrible and the delivery was very bad Could be better next time."
13378,Hardees,2,0,Amazing Nuggets... if you like eating nothing
13379,Hardees,2,0,"To be honest, The Nuggets was unacceptable and the packaging was very bad not as good as before The Nuggets did not meet my expectations at all Could be better next time. idk"
13380,Hardees,5,1,I think The Nuggets was outstanding Never again. idk
13381,Hardees,5,0,"Well, The Nuggets was dry and the portion size was very bad The Nuggets did not meet my expectations at all"
13382,Hardees,2,0,The Thickburger was overcooked and the service was very bad better than last time 🤢
13383,Hardees,2,0,The Chicken Fillet was bad and the delivery was very bad The Chicken Fillet did not meet my expectations at all I might give it another try. bro 👍
13384,Hardees,1,0,Perfect Thickburger... if this was a nightmare
13385,Hardees,3,0,"To be honest, The Nuggets was cold and the packaging was very bad The Nuggets did not meet my expectations at all but there were a few issues"
